,regio1,serviceCharge,newlyConst,balcony,totalRent,yearConstructed,hasKitchen,cellar,baseRent,livingSpace,typeOfFlat,noRooms,garden,cities,date
31421,Bayern,550.0,False,True,5550.0,2013,True,False,5000.0,182.5,maisonette,3,True,München,Oct19
31475,Bayern,300.0,False,True,1900.0,2014,False,True,1600.0,99.0,ground_floor,3,True,München,Feb20
31482,Bayern,228.0,False,True,1528.0,1985,False,True,1300.0,86.0,roof_storey,3,False,München,Sep18
31492,Bayern,200.0,False,True,2000.0,1994,True,True,1800.0,100.0,ground_floor,4,False,München,Oct19
31569,Bayern,250.0,False,True,1600.0,1988,True,True,1350.0,66.0,ground_floor,2,True,München,Feb20
31575,Bayern,0.0,False,True,1650.0,1957,False,False,1650.0,40.0,apartment,1,False,München,Oct19
31692,Bayern,370.0,False,True,2250.0,1956,True,True,1880.0,68.0,apartment,3,False,München,May19
31834,Bayern,150.0,False,True,1030.0,1970,True,True,880.0,42.6,apartment,1,False,München,May19
31885,Bayern,200.0,True,True,1680.0,2018,False,True,1480.0,78.0,ground_floor,2,True,München,Oct19
32020,Bayern,175.0,True,True,1660.0,2018,True,True,1310.0,73.0,ground_floor,2,False,München,Oct19
32052,Bayern,35.0,False,True,2335.0,1909,False,True,2300.0,148.0,maisonette,3,False,München,Oct19
32067,Bayern,220.0,False,True,2190.0,1962,True,True,1900.0,106.57,apartment,3,False,München,Oct19
32095,Bayern,270.0,True,True,1400.0,2019,True,True,1185.0,36.0,apartment,1,True,München,Feb20
32105,Bayern,250.0,False,True,2950.0,2009,True,False,2700.0,114.0,ground_floor,3,True,München,May19
32114,Bayern,460.0,False,True,4760.0,1985,True,False,4300.0,156.0,roof_storey,3,False,München,Feb20
32143,Bayern,300.0,False,True,1195.0,2006,True,True,895.0,33.0,apartment,1,False,München,May19
32213,Bayern,150.0,False,True,2275.0,1963,True,True,2125.0,85.0,apartment,3,False,München,May19
32220,Bayern,100.0,False,True,1750.0,1985,True,True,1650.0,58.0,roof_storey,1,True,München,Sep18
32399,Bayern,345.0,False,True,1890.0,1985,True,True,1495.0,70.0,terraced_flat,2,True,München,Feb20
32535,Bayern,60.0,False,False,720.0,1969,True,True,600.0,29.0,apartment,1,True,München,Sep18
32578,Bayern,295.0,False,True,1590.0,1985,True,True,1295.0,90.0,roof_storey,3,False,München,Sep18
32661,Bayern,290.0,False,True,1985.0,1985,False,True,1695.0,96.0,apartment,3,False,München,Feb20
32684,Bayern,100.0,False,True,750.0,1975,True,True,650.0,32.0,apartment,1,True,München,May19
32728,Bayern,110.0,True,True,1060.0,2019,False,True,950.0,33.74,apartment,1,False,München,May19
33066,Bayern,80.0,False,True,1340.0,1985,True,True,1200.0,75.0,roof_storey,3,False,München,May19
33132,Bayern,95.0,False,True,1200.0,1985,True,False,1200.0,34.0,raised_ground_floor,1,False,München,Oct19
33233,Bayern,179.0,True,True,1678.0,2018,True,True,1499.0,63.03,roof_storey,2,False,München,May19
33322,Bayern,100.0,False,False,1350.0,1985,True,False,1250.0,30.0,apartment,1,False,München,May19
33367,Bayern,80.0,False,True,1480.0,1906,True,True,1250.0,86.3,apartment,3,False,München,Sep18
33371,Bayern,100.0,False,False,1250.0,1901,False,True,1150.0,76.0,apartment,2,False,München,May19
33430,Bayern,120.0,False,False,965.0,1985,True,True,845.0,29.0,apartment,1,False,München,Sep18
33549,Bayern,180.0,False,True,1220.0,1985,True,True,1040.0,52.0,apartment,1,False,München,Sep18
33650,Bayern,300.0,False,False,2250.0,1985,True,True,1950.0,71.0,apartment,2,False,München,Feb20
33728,Bayern,810.0,True,True,8525.0,2019,False,False,7715.0,272.0,penthouse,6,False,München,Feb20
33738,Bayern,180.0,False,True,1610.0,2012,True,True,1430.0,63.0,apartment,2,False,München,Oct19
34203,Bayern,0.0,False,True,2990.0,2003,False,False,2990.0,110.0,apartment,5,True,München,Oct19
34281,Bayern,175.0,False,True,2692.01,1987,False,True,2417.01,101.13,penthouse,3,False,München,May19
34395,Bayern,120.0,False,False,1970.0,2003,False,True,1850.0,109.0,maisonette,3,False,München,Feb20
34456,Bayern,440.0,True,True,4336.0,2019,False,True,3649.0,126.0,ground_floor,3,True,München,Feb20
34591,Bayern,0.0,False,False,2850.0,2016,False,False,2850.0,63.0,apartment,2,False,München,Feb20
34643,Bayern,125.0,False,True,1840.0,2016,True,True,1590.0,90.4,apartment,3,False,München,May19
34661,Bayern,100.0,False,False,1382.0,2015,False,False,1215.0,55.2,roof_storey,2,False,München,May19
34932,Bayern,135.0,True,True,1705.0,2019,True,True,1480.0,88.8,apartment,3,False,München,Feb20
34934,Bayern,300.0,False,True,3985.0,1981,True,False,3410.0,167.86,roof_storey,2,False,München,Sep18
34947,Bayern,390.0,True,True,4840.0,2019,True,True,4450.0,131.0,apartment,4,False,München,Feb20
34958,Bayern,160.0,False,True,2581.56,1948,True,True,2221.56,102.0,roof_storey,3,False,München,Feb20
35009,Bayern,110.0,False,True,1000.0,1988,True,True,890.0,55.0,roof_storey,2,False,München,May19
35333,Bayern,300.0,False,True,3370.0,2016,True,True,2950.0,148.0,ground_floor,4,True,München,May19
35350,Bayern,120.0,False,True,1150.0,1985,True,True,1030.0,30.0,apartment,1,False,München,May19
35418,Bayern,110.0,False,True,930.0,1908,True,True,820.0,46.0,apartment,2,False,München,Feb20
35527,Bayern,80.0,False,False,2060.0,1910,True,True,1870.0,75.24,apartment,2,True,München,Feb20
35731,Bayern,50.0,False,False,1190.0,1985,True,False,1140.0,21.0,apartment,1,False,München,Feb20
35938,Bayern,150.0,False,True,1130.0,1995,True,True,980.0,40.0,apartment,1,False,München,Oct19
35968,Bayern,250.0,False,True,2350.0,1904,True,True,2100.0,118.5,apartment,3,False,München,May19
35990,Bayern,300.0,False,True,2290.0,1930,False,True,1990.0,125.0,ground_floor,3,True,München,Feb20
36048,Bayern,220.0,False,False,1040.0,2004,True,True,820.0,25.0,apartment,1,False,München,May19
36066,Bayern,130.0,False,False,980.0,1976,True,True,850.0,32.0,other,1,False,München,May19
36067,Bayern,110.0,False,True,1735.0,1985,True,True,1485.0,82.0,apartment,3,False,München,Sep18
36121,Bayern,250.0,False,True,1940.0,2000,False,False,1590.0,71.0,apartment,3,False,München,May19
36247,Bayern,90.0,False,True,1440.0,1985,False,False,1350.0,65.7,apartment,2,False,München,May19
36250,Bayern,135.0,False,True,1594.0,2003,True,True,1399.0,89.89,apartment,3,False,München,Oct19
36402,Bayern,250.0,False,True,1930.0,1985,True,True,1680.0,96.0,apartment,3,False,München,Sep18
36482,Bayern,120.0,False,False,1110.0,1905,False,True,990.0,34.0,apartment,1,False,München,Feb20
36501,Bayern,200.0,False,False,1600.0,1900,True,True,1400.0,60.0,apartment,2,False,München,Oct19
36564,Bayern,270.0,True,True,2405.0,2019,True,True,2135.0,80.49,apartment,2,False,München,May19
36588,Bayern,420.0,False,True,3206.0,1985,False,False,2786.0,140.0,apartment,5,False,München,May19
36641,Bayern,0.0,False,True,1950.0,1965,False,True,1950.0,64.0,apartment,3,False,München,Feb20
36800,Bayern,150.0,False,True,2350.0,1910,True,False,2200.0,80.0,apartment,2,False,München,Sep18
36850,Bayern,110.0,False,True,710.0,1969,True,True,600.0,28.0,apartment,1,False,München,Feb20
36862,Bayern,0.0,False,True,2600.0,2004,False,False,2600.0,90.0,apartment,2,True,München,Feb20
36943,Bayern,200.0,True,True,1190.0,2018,False,False,990.0,56.0,apartment,2,False,München,Sep18
37021,Bayern,0.0,False,True,1250.0,1969,False,False,1250.0,36.0,apartment,1,False,München,Sep18
37136,Bayern,65.0,False,True,1040.0,2013,True,True,930.0,36.0,apartment,1,True,München,May19
37179,Bayern,200.0,False,True,1300.0,1985,True,False,1100.0,38.0,apartment,1,False,München,Sep18
37257,Bayern,200.0,False,True,2550.0,1957,True,True,2350.0,84.0,apartment,4,False,München,Oct19
37275,Bayern,200.0,False,True,2050.0,2017,True,True,1850.0,92.5,apartment,3,False,München,Oct19
37289,Bayern,180.0,False,True,1270.0,2000,True,True,1090.0,65.7,apartment,2,False,München,Sep18
37303,Bayern,120.0,False,False,1725.0,1982,False,False,1500.0,80.5,roof_storey,3,False,München,May19
37307,Bayern,50.0,False,False,790.0,1985,True,False,690.0,30.0,half_basement,1,False,München,Feb20
37348,Bayern,300.0,False,True,1580.0,1956,False,False,1280.0,56.5,apartment,2,False,München,Oct19
37389,Bayern,190.0,False,False,2670.0,1912,True,True,2490.0,105.0,apartment,3,False,München,May19
37491,Bayern,100.0,False,True,1085.57,1988,False,True,840.57,44.49,raised_ground_floor,1,False,München,Sep18
37517,Bayern,329.0,False,True,2267.0,2017,False,True,1845.0,113.0,ground_floor,4,True,München,Oct19
37581,Bayern,200.0,False,False,2000.0,1985,True,False,1800.0,70.0,apartment,2,False,München,Sep18
37631,Bayern,0.0,False,False,1350.0,1972,False,True,1350.0,36.0,apartment,1,False,München,Oct19
37633,Bayern,0.0,False,False,1650.0,1963,False,True,1650.0,53.0,apartment,2,False,München,Feb20
37683,Bayern,200.0,False,True,1100.0,1997,True,False,900.0,43.0,apartment,2,False,München,Feb20
37865,Bayern,300.0,False,True,1250.0,1985,True,True,950.0,59.0,raised_ground_floor,2,False,München,Feb20
37925,Bayern,270.0,False,True,2785.0,1975,False,False,2395.0,90.42,roof_storey,3,False,München,Sep18
38023,Bayern,500.0,False,True,3695.0,2016,True,True,3195.0,145.0,roof_storey,4,False,München,Feb20
38109,Bayern,0.0,False,True,3500.0,1978,False,True,3500.0,125.0,apartment,4,False,München,Feb20
38186,Bayern,495.0,False,False,2445.0,2015,True,True,1950.0,63.0,apartment,2,False,München,Feb20
38321,Bayern,250.0,True,True,1930.0,2018,False,True,1680.0,77.59,apartment,3,False,München,Oct19
38357,Bayern,250.0,False,True,1950.0,1960,True,True,1700.0,74.0,apartment,2,True,München,Feb20
38360,Bayern,120.0,False,False,1115.0,1985,True,False,995.0,26.0,apartment,1,False,München,Oct19
38389,Bayern,130.0,False,True,1670.0,2013,False,True,1450.0,70.0,apartment,3,True,München,Sep18
38402,Bayern,195.0,False,True,1755.0,1972,True,True,1560.0,66.89,terraced_flat,2,False,München,Feb20
38531,Bayern,442.0,False,True,3336.0,2018,True,False,2794.0,127.0,apartment,4,False,München,Feb20
38675,Bayern,123.0,False,True,1113.0,2009,False,True,990.0,52.2,apartment,2,False,München,Feb20
39075,Bayern,120.0,False,True,2000.0,2017,True,True,1600.0,75.75,terraced_flat,2,True,München,May19
39138,Bayern,86.1,True,True,1233.0,2019,False,False,1061.9,28.7,apartment,1,True,München,Feb20
39210,Bayern,275.0,False,True,2275.0,2011,True,True,2000.0,98.71,ground_floor,3,True,München,Feb20
39224,Bayern,545.0,True,True,4855.0,2019,True,True,4310.0,163.71,ground_floor,5,False,München,May19
39290,Bayern,105.0,False,False,1155.0,1962,True,True,1050.0,41.0,apartment,2,False,München,Feb20
39465,Bayern,0.0,False,True,2200.0,1972,False,False,2200.0,58.0,apartment,2,False,München,Feb20
39684,Bayern,390.0,False,False,4090.0,1888,True,True,3700.0,155.0,roof_storey,6,False,München,May19
39697,Bayern,180.0,False,True,1860.0,1955,True,True,1620.0,96.0,roof_storey,2,False,München,Feb20
39700,Bayern,130.0,False,True,980.0,2014,False,True,850.0,40.87,apartment,1,False,München,Oct19
39711,Bayern,300.0,False,True,1200.0,1985,True,False,900.0,34.0,apartment,1,False,München,Feb20
39726,Bayern,0.0,False,True,1950.0,1985,True,False,1950.0,54.0,apartment,2,False,München,Oct19
39728,Bayern,350.0,False,True,3050.0,1972,True,True,2700.0,151.0,apartment,4,False,München,Feb20
39795,Bayern,200.0,False,True,1942.75,1972,False,True,1542.75,94.3,apartment,3,False,München,Sep18
39802,Bayern,140.0,False,True,760.0,1998,True,True,620.0,36.0,apartment,1,False,München,Sep18
39846,Bayern,361.0,True,True,960.0,2018,True,False,599.0,20.0,apartment,1,False,München,Oct19
40199,Bayern,103.0,False,True,1162.0,1972,False,True,953.0,62.0,apartment,2,False,München,Feb20
40254,Bayern,660.0,False,True,4950.0,1985,True,False,4290.0,144.0,apartment,5,True,München,May19
40277,Bayern,200.0,False,False,2199.0,1985,True,True,1999.0,25.0,ground_floor,1,True,München,Feb20
40321,Bayern,315.0,True,True,2855.0,2019,True,False,2340.0,90.0,apartment,3,False,München,May19
40379,Bayern,220.0,False,True,1420.0,1985,True,True,1200.0,64.0,roof_storey,2,False,München,May19
40399,Bayern,126.3,False,True,1162.3,1969,False,True,916.0,74.0,apartment,3,False,München,Oct19
40424,Bayern,270.0,False,False,1720.0,1985,True,False,1450.0,69.0,apartment,2,False,München,Sep18
40639,Bayern,0.0,False,False,1250.0,1985,False,False,1250.0,41.0,apartment,1,False,München,Oct19
40672,Bayern,450.0,True,False,3100.0,2020,False,False,2650.0,150.38,apartment,5,False,München,Feb20
40803,Bayern,190.32,True,True,1238.95,2019,False,True,914.66,92.39,apartment,4,False,München,Oct19
40838,Bayern,190.0,False,True,1880.0,2015,False,False,1690.0,112.0,maisonette,3,False,München,May19
40872,Bayern,100.0,False,True,650.0,2016,True,True,550.0,22.2,apartment,1,False,München,May19
40962,Bayern,760.0,False,True,7620.0,1985,True,False,6860.0,316.5,terraced_flat,6,True,München,Sep18
40980,Bayern,100.0,False,True,1150.0,1976,True,True,1050.0,30.0,other,1,True,München,Oct19
40994,Bayern,100.0,False,True,1370.0,1985,True,True,1180.0,62.76,apartment,2,False,München,Oct19
41077,Bayern,280.0,False,False,1801.5,1982,False,True,1521.5,89.5,roof_storey,2,False,München,Sep18
41215,Bayern,250.0,True,False,1825.0,2019,False,False,1525.0,84.0,apartment,3,False,München,Feb20
41225,Bayern,210.0,False,False,1410.0,1985,True,False,1200.0,80.0,half_basement,2,False,München,May19
41231,Bayern,195.0,True,False,1830.0,2019,False,False,1565.0,78.0,apartment,3,False,München,May19
41254,Bayern,165.0,True,True,1755.0,2019,False,True,1590.0,66.0,ground_floor,2,False,München,Feb20
41258,Bayern,150.0,False,True,1424.0,1975,False,True,1224.0,51.3,apartment,1,False,München,Feb20
41261,Bayern,360.0,False,True,3000.0,1985,True,True,2640.0,120.0,roof_storey,2,False,München,Sep18
41464,Bayern,357.0,True,True,2297.0,2019,True,True,1940.0,105.22,apartment,4,True,München,Feb20
41517,Bayern,165.0,False,True,1605.0,2017,True,True,1440.0,46.67,apartment,2,False,München,Feb20
41560,Bayern,160.0,False,True,1540.0,1958,False,True,1250.0,79.21,apartment,3,False,München,Oct19
41655,Bayern,180.0,True,True,1830.0,2018,False,True,1650.0,94.0,apartment,3,False,München,Sep18
41731,Bayern,150.0,False,True,1050.0,1985,False,True,900.0,51.0,roof_storey,1,False,München,Oct19
41889,Bayern,575.0,False,True,4275.0,1985,True,True,3700.0,142.0,maisonette,4,False,München,Feb20
41923,Bayern,385.0,False,True,1520.0,2017,True,True,1075.0,53.0,ground_floor,2,True,München,May19
41947,Bayern,260.0,False,True,5130.0,1985,True,True,4950.0,230.0,apartment,6,False,München,May19
42059,Bayern,110.0,False,False,880.0,1971,True,True,770.0,32.0,apartment,1,False,München,May19
42086,Bayern,0.0,False,True,2500.0,1973,False,False,2500.0,80.0,apartment,3,False,München,Sep18
42151,Bayern,265.0,True,True,2115.0,2019,True,False,1850.0,94.89,apartment,3,False,München,May19
42257,Bayern,0.0,False,True,1710.0,1988,False,False,1710.0,65.0,apartment,2,False,München,May19
42346,Bayern,200.0,False,True,2985.0,1981,True,False,2600.0,128.14,apartment,2,False,München,Sep18
42506,Bayern,145.0,False,True,925.0,2014,True,False,780.0,24.9,apartment,1,True,München,May19
42593,Bayern,190.0,False,True,1280.0,1985,False,True,1090.0,59.0,apartment,2,False,München,May19
42707,Bayern,120.0,False,True,1230.0,1965,False,True,1020.0,68.0,apartment,3,False,München,May19
42777,Bayern,222.0,False,True,1452.0,1975,False,True,1230.0,78.34,apartment,3,False,München,Oct19
42849,Bayern,118.53,True,False,923.01,2019,False,True,720.64,57.82,apartment,2,False,München,Feb20
42858,Bayern,175.0,False,True,1225.0,1965,False,True,1050.0,65.3,apartment,3,True,München,Sep18
43129,Bayern,130.0,True,True,1355.0,2019,True,True,1225.0,53.0,apartment,2,False,München,Oct19
43193,Bayern,340.0,True,True,2120.0,2018,False,True,1680.0,95.4,apartment,3,False,München,May19
43204,Bayern,0.0,False,False,1700.0,1900,False,False,1700.0,48.0,apartment,2,False,München,Feb20
43255,Bayern,130.0,False,True,2110.0,1972,True,True,1810.0,122.56,apartment,4,False,München,Feb20
43391,Bayern,150.0,False,True,2549.0,1900,False,True,2399.0,100.0,apartment,4,False,München,Oct19
43433,Bayern,220.0,False,False,1065.0,2006,True,True,845.0,26.0,apartment,1,False,München,May19
43509,Bayern,393.0,False,True,3686.0,1980,False,False,3293.0,136.5,loft,3,False,München,Sep18
43621,Bayern,0.0,False,True,1730.0,2017,False,True,1730.0,51.0,apartment,2,False,München,Oct19
43639,Bayern,140.0,False,True,1190.0,1985,True,True,1050.0,33.5,apartment,1,False,München,Oct19
43724,Bayern,543.0,False,True,4843.0,1902,True,False,4400.0,181.0,roof_storey,4,False,München,May19
43916,Bayern,480.0,False,True,7680.0,1910,True,True,7200.0,242.0,apartment,6,True,München,Feb20
43978,Bayern,70.0,False,True,666.0,1985,True,False,546.0,30.35,apartment,1,False,München,Oct19
44003,Bayern,0.0,False,True,3100.0,1987,False,False,3100.0,105.0,apartment,4,False,München,Feb20
44061,Bayern,400.0,False,True,3000.0,2012,False,False,2600.0,162.0,maisonette,4,False,München,Oct19
44355,Bayern,0.0,False,False,1100.0,1966,False,True,1100.0,27.0,apartment,1,False,München,Feb20
44367,Bayern,300.0,False,True,2730.0,2016,False,True,2350.0,115.74,penthouse,3,False,München,Feb20
44538,Bayern,275.0,False,False,1685.0,2016,True,True,1290.0,60.0,apartment,1,False,München,May19
44593,Bayern,365.0,False,True,2960.0,2015,False,False,2595.0,168.27,ground_floor,5,True,München,Sep18
44763,Bayern,950.0,False,True,6700.0,2015,True,True,5750.0,230.0,penthouse,5,False,München,May19
44938,Bayern,0.0,False,True,1630.0,1985,False,False,1630.0,50.0,apartment,2,False,München,Oct19
44959,Bayern,200.0,False,False,2300.0,1905,True,False,2100.0,76.5,maisonette,2,True,München,Oct19
45047,Bayern,145.0,False,True,2340.0,2008,False,True,2050.0,104.0,apartment,3,False,München,May19
45073,Bayern,155.0,True,True,2295.0,2019,True,True,2140.0,72.15,apartment,3,False,München,Oct19
45087,Bayern,180.0,False,True,1930.0,2016,True,True,1750.0,57.01,apartment,2,False,München,May19
45089,Bayern,230.0,True,True,2600.0,2019,True,True,2270.0,103.12,roof_storey,4,False,München,Oct19
45106,Bayern,0.0,False,True,1030.0,1985,True,True,1030.0,40.0,apartment,1,False,München,Oct19
45194,Bayern,150.0,False,True,1450.0,1985,False,True,1250.0,60.0,apartment,2,False,München,Oct19
45211,Bayern,200.0,False,True,1560.0,1985,True,True,1300.0,78.0,other,3,False,München,Feb20
45440,Bayern,160.0,False,True,1350.0,2012,True,True,1190.0,34.0,apartment,1,False,München,May19
45448,Bayern,200.0,False,False,1200.0,1985,True,False,1000.0,45.0,roof_storey,1,False,München,May19
45510,Bayern,328.0,False,True,1599.0,1958,False,False,1271.0,98.0,apartment,4,False,München,May19
45556,Bayern,237.0,False,True,2117.0,2016,True,True,1880.0,95.06,roof_storey,3,False,München,May19
45578,Bayern,100.0,False,True,1500.0,1985,True,False,1400.0,32.0,apartment,1,False,München,May19
45621,Bayern,280.0,False,True,1880.0,1969,True,False,1600.0,97.08,raised_ground_floor,4,False,München,May19
